iso3,country,year,unemp_rate
MMR,Myanmar,2006,0.676
MMR,Myanmar,2005,0.672
MMR,Myanmar,2004,0.677
MMR,Myanmar,2003,0.686
MMR,Myanmar,2002,0.685
MMR,Myanmar,2001,0.689
MMR,Myanmar,2000,0.712
MMR,Myanmar,1999,0.75
MMR,Myanmar,1998,0.772
MMR,Myanmar,1997,0.764
MMR,Myanmar,1996,0.753
MMR,Myanmar,1995,0.754
MMR,Myanmar,1994,0.739
NAM,Namibia,2010,22.12
NAM,Namibia,2009,22.271
NAM,Namibia,2008,22.005
NAM,Namibia,2007,22.12
NAM,Namibia,2006,21.848
NAM,Namibia,2005,22.108
NAM,Namibia,2004,22.09
NAM,Namibia,2003,22.104
NAM,Namibia,2002,21.538
NAM,Namibia,2001,21.009
NAM,Namibia,2000,20.3
NAM,Namibia,1999,21.668
NAM,Namibia,1998,23.083
NAM,Namibia,1997,24.45
NAM,Namibia,1996,22.844
NAM,Namibia,1995,21.34
NAM,Namibia,1994,19.4
NPL,Nepal,2010,10.563
NPL,Nepal,2009,10.582
NPL,Nepal,2008,10.597
NPL,Nepal,2007,10.642
NPL,Nepal,2006,10.609
NPL,Nepal,2005,10.59
NPL,Nepal,2004,10.652
NPL,Nepal,2003,10.644
NPL,Nepal,2002,10.593
NPL,Nepal,2001,10.502
NPL,Nepal,2000,10.531
NPL,Nepal,1999,10.549
NPL,Nepal,1998,10.526
NPL,Nepal,1997,10.512
NPL,Nepal,1996,10.446
NPL,Nepal,1995,10.473
NPL,Nepal,1994,10.458
NLD,Netherlands,2010,4.991
NLD,Netherlands,2009,4.352
NLD,Netherlands,2008,3.658
NLD,Netherlands,2007,4.153
NLD,Netherlands,2006,5.007
NLD,Netherlands,2005,5.872
NLD,Netherlands,2004,4.646
NLD,Netherlands,2003,3.593
NLD,Netherlands,2002,2.554
NLD,Netherlands,2001,2.119
NLD,Netherlands,2000,2.725
NLD,Netherlands,1999,3.622
NLD,Netherlands,1998,4.394
NLD,Netherlands,1997,5.511
NLD,Netherlands,1996,6.421
NLD,Netherlands,1995,7.157
NLD,Netherlands,1994,7.159
NCL,New Caledonia,2010,13.998
NCL,New Caledonia,2009,13.97
NCL,New Caledonia,2008,14.36
NCL,New Caledonia,2007,14.754
NCL,New Caledonia,2006,15.256
NCL,New Caledonia,2005,15.778
NCL,New Caledonia,2004,16.31
NCL,New Caledonia,2003,16.665
NCL,New Caledonia,2002,17.045
NCL,New Caledonia,2001,17.391
NCL,New Caledonia,2000,17.907
NCL,New Caledonia,1999,18.205
NCL,New Caledonia,1998,18.519
NCL,New Caledonia,1997,18.382
NCL,New Caledonia,1996,18.64
NCL,New Caledonia,1995,18.629
NCL,New Caledonia,1994,18.878
NZL,New Zealand,2010,6.557
NZL,New Zealand,2009,6.121
NZL,New Zealand,2008,4.167
NZL,New Zealand,2007,3.661
NZL,New Zealand,2006,3.857
NZL,New Zealand,2005,3.807
NZL,New Zealand,2004,4.005
NZL,New Zealand,2003,4.745
NZL,New Zealand,2002,5.282
NZL,New Zealand,2001,5.433
NZL,New Zealand,2000,6.13
NZL,New Zealand,1999,7.023
NZL,New Zealand,1998,7.718
NZL,New Zealand,1997,6.857
NZL,New Zealand,1996,6.29
NZL,New Zealand,1995,6.461
NZL,New Zealand,1994,8.354
NIC,Nicaragua,2010,7.83
NIC,Nicaragua,2009,8.16
NIC,Nicaragua,2008,6.2
NIC,Nicaragua,2007,4.89
NIC,Nicaragua,2006,5.31
NIC,Nicaragua,2005,5.37
NIC,Nicaragua,2004,6.41
NIC,Nicaragua,2003,7.6
NIC,Nicaragua,2002,7.517
NIC,Nicaragua,2001,7.222
NIC,Nicaragua,2000,7.181
NIC,Nicaragua,1999,7.18
NIC,Nicaragua,1998,7.203
NIC,Nicaragua,1997,7.1
NIC,Nicaragua,1996,7.12
NIC,Nicaragua,1995,7.414
NIC,Nicaragua,1994,7.668
NER,Niger,2010,0.718
NER,Niger,2009,1.208
NER,Niger,2008,1.584
NER,Niger,2007,2.021
NER,Niger,2006,2.528
NER,Niger,2005,3.1
NER,Niger,2004,2.751
NER,Niger,2003,2.145
NER,Niger,2002,1.808
NER,Niger,2001,1.47
NER,Niger,2000,1.427
NER,Niger,1999,1.385
NER,Niger,1998,1.381
NER,Niger,1997,1.503
NER,Niger,1996,1.498
NER,Niger,1995,1.494
NER,Niger,1994,1.502
NGA,Nigeria,2010,3.744
NGA,Nigeria,2009,3.763
NGA,Nigeria,2008,3.792
NGA,Nigeria,2007,3.794
NGA,Nigeria,2006,3.749
NGA,Nigeria,2005,3.727
NGA,Nigeria,2004,3.59
NGA,Nigeria,2003,3.637
NGA,Nigeria,2002,3.669
NGA,Nigeria,2001,3.9
NGA,Nigeria,2000,3.953
NGA,Nigeria,1999,3.986
NGA,Nigeria,1998,3.922
NGA,Nigeria,1997,3.964
NGA,Nigeria,1996,4.043
NGA,Nigeria,1995,4.152
NGA,Nigeria,1994,4.064
MKD,North Macedonia,2010,33.135
MKD,North Macedonia,2009,32.351
MKD,North Macedonia,2008,33.93
MKD,North Macedonia,2007,35.231
MKD,North Macedonia,2006,36.392
MKD,North Macedonia,2005,37.32
MKD,North Macedonia,2004,37.161
MKD,North Macedonia,2003,36.69
MKD,North Macedonia,2002,31.94
MKD,North Macedonia,2001,30.52
MKD,North Macedonia,2000,32.2
MKD,North Macedonia,1999,32.4
MKD,North Macedonia,1998,34.5
MKD,North Macedonia,1997,36
MKD,North Macedonia,1996,38.8
MKD,North Macedonia,1995,35.6
MKD,North Macedonia,1994,30
NOR,Norway,2010,3.527
NOR,Norway,2009,3.1
NOR,Norway,2008,2.521
NOR,Norway,2007,2.493
NOR,Norway,2006,3.397
NOR,Norway,2005,4.381
NOR,Norway,2004,4.256
NOR,Norway,2003,4.221
NOR,Norway,2002,4.022
NOR,Norway,2001,3.738
NOR,Norway,2000,3.458
NOR,Norway,1999,3.247
NOR,Norway,1998,3.737
NOR,Norway,1997,4.687
NOR,Norway,1996,5.036
NOR,Norway,1995,6.307
NOR,Norway,1994,5.349
OMN,Oman,2010,3.911
OMN,Oman,2009,3.977
OMN,Oman,2008,4.142
OMN,Oman,2007,4.309
OMN,Oman,2006,4.387
OMN,Oman,2005,4.589
OMN,Oman,2004,4.693
OMN,Oman,2003,4.599
OMN,Oman,2002,4.335
OMN,Oman,2001,4.298
OMN,Oman,2000,4.433
OMN,Oman,1999,4.433
OMN,Oman,1998,4.346
OMN,Oman,1997,4.196
OMN,Oman,1996,4.254
OMN,Oman,1995,4.167
OMN,Oman,1994,4.073
PAK,Pakistan,2010,0.653
PAK,Pakistan,2009,0.535
PAK,Pakistan,2008,0.423
PAK,Pakistan,2007,0.398
PAK,Pakistan,2006,0.582
PAK,Pakistan,2005,0.583
PAK,Pakistan,2004,0.598
PAK,Pakistan,2003,0.612
PAK,Pakistan,2002,0.615
PAK,Pakistan,2001,0.611
PAK,Pakistan,2000,0.614
PAK,Pakistan,1999,0.625
PAK,Pakistan,1998,0.62
PAK,Pakistan,1997,0.611
PAK,Pakistan,1996,0.6
PAK,Pakistan,1995,0.611
PAK,Pakistan,1994,0.601
PAN,Panama,2010,5.845
PAN,Panama,2009,5.857
PAN,Panama,2008,5.639
PAN,Panama,2007,5.665
PAN,Panama,2006,5.792
PAN,Panama,2005,5.967
PAN,Panama,2004,6.097
PAN,Panama,2003,6.303
PAN,Panama,2002,6.302
PAN,Panama,2001,6.293
PAN,Panama,2000,6.188
PAN,Panama,1999,6.168
PAN,Panama,1998,6.397
PAN,Panama,1997,6.588
PAN,Panama,1996,6.728
PAN,Panama,1995,6.512
PAN,Panama,1994,6.428
PNG,Papua New Guinea,2010,2.002
PNG,Papua New Guinea,2009,2.089
PNG,Papua New Guinea,2008,2.168
PNG,Papua New Guinea,2007,2.169
PNG,Papua New Guinea,2006,2.285
PNG,Papua New Guinea,2005,2.385
PNG,Papua New Guinea,2004,2.526
PNG,Papua New Guinea,2003,2.628
PNG,Papua New Guinea,2002,2.756
PNG,Papua New Guinea,2001,2.801
PNG,Papua New Guinea,2000,2.92
PNG,Papua New Guinea,1999,2.939
PNG,Papua New Guinea,1998,2.86
PNG,Papua New Guinea,1997,2.854
PNG,Papua New Guinea,1996,2.728
PNG,Papua New Guinea,1995,2.603
PNG,Papua New Guinea,1994,2.418
PRY,Paraguay,2010,4.569
PRY,Paraguay,2009,5.46
PRY,Paraguay,2008,4.415
PRY,Paraguay,2007,4.713
PRY,Paraguay,2006,5.277
PRY,Paraguay,2005,4.825
PRY,Paraguay,2004,6.513
PRY,Paraguay,2003,6.814
PRY,Paraguay,2002,9.393
PRY,Paraguay,2001,6.206
PRY,Paraguay,2000,7.61
PRY,Paraguay,1999,5.343
PRY,Paraguay,1998,4.417
PRY,Paraguay,1997,5.36
PRY,Paraguay,1996,8.15
PRY,Paraguay,1995,3.4
PRY,Paraguay,1994,4.41
PER,Peru,2010,3.6
PER,Peru,2009,3.96
PER,Peru,2008,4.03
PER,Peru,2007,4.08
PER,Peru,2006,4.17
PER,Peru,2005,4.87
PER,Peru,2004,4.71
PER,Peru,2003,4.15
PER,Peru,2002,4.84
PER,Peru,2001,5.068
PER,Peru,2000,4.959
PER,Peru,1999,5.011
PER,Peru,1998,5.099
PER,Peru,1997,4.762
PER,Peru,1996,4.929
PER,Peru,1995,4.708
PER,Peru,1994,4.491
PHL,Philippines,2010,3.605
PHL,Philippines,2009,3.858
PHL,Philippines,2008,3.72
PHL,Philippines,2007,3.434
PHL,Philippines,2006,4.052
PHL,Philippines,2005,3.795
PHL,Philippines,2004,3.554
PHL,Philippines,2003,3.527
PHL,Philippines,2002,3.616
PHL,Philippines,2001,3.698
PHL,Philippines,2000,3.77
PHL,Philippines,1999,3.751
PHL,Philippines,1998,3.697
PHL,Philippines,1997,3.592
PHL,Philippines,1996,3.607
PHL,Philippines,1995,3.68
PHL,Philippines,1994,3.767
POL,Poland,2010,9.578
POL,Poland,2009,8.131
POL,Poland,2008,7.069
POL,Poland,2007,9.551
POL,Poland,2006,13.794
POL,Poland,2005,17.592
POL,Poland,2004,18.822
POL,Poland,2003,19.899
POL,Poland,2002,20.211
POL,Poland,2001,18.435
POL,Poland,2000,14.928
POL,Poland,1999,12.29
POL,Poland,1998,9.935
POL,Poland,1997,10.964
POL,Poland,1996,12.684
POL,Poland,1995,13.695
POL,Poland,1994,14.825
PRT,Portugal,2010,10.771
PRT,Portugal,2009,9.432
PRT,Portugal,2008,7.553
PRT,Portugal,2007,7.965
PRT,Portugal,2006,7.649
PRT,Portugal,2005,7.582
PRT,Portugal,2004,6.319
PRT,Portugal,2003,6.132
PRT,Portugal,2002,4.497
PRT,Portugal,2001,3.829
PRT,Portugal,2000,3.806
PRT,Portugal,1999,4.579
PRT,Portugal,1998,4.64
PRT,Portugal,1997,6.571
PRT,Portugal,1996,7.298
PRT,Portugal,1995,7.064
PRT,Portugal,1994,6.709
PRI,Puerto Rico (US),2010,16.1
PRI,Puerto Rico (US),2009,15
PRI,Puerto Rico (US),2008,11.48
PRI,Puerto Rico (US),2007,10.93
PRI,Puerto Rico (US),2006,11.01
PRI,Puerto Rico (US),2005,11.35
PRI,Puerto Rico (US),2004,10.31
PRI,Puerto Rico (US),2003,11.78
PRI,Puerto Rico (US),2002,11.94
PRI,Puerto Rico (US),2001,11.4
PRI,Puerto Rico (US),2000,10.08
PRI,Puerto Rico (US),1999,11.81
PRI,Puerto Rico (US),1998,13.46
PRI,Puerto Rico (US),1997,13.8
PRI,Puerto Rico (US),1996,13.64
PRI,Puerto Rico (US),1995,13.93
PRI,Puerto Rico (US),1994,14.6
QAT,Qatar,2010,0.45
QAT,Qatar,2009,0.31
QAT,Qatar,2008,0.31
QAT,Qatar,2007,0.52
QAT,Qatar,2006,0.87
QAT,Qatar,2005,0.87
QAT,Qatar,2004,0.87
QAT,Qatar,2003,0.87
QAT,Qatar,2002,0.87
QAT,Qatar,2001,0.87
QAT,Qatar,2000,0.87
QAT,Qatar,1999,0.87
QAT,Qatar,1998,0.87
QAT,Qatar,1997,0.87
QAT,Qatar,1996,0.87
QAT,Qatar,1995,0.87
QAT,Qatar,1994,0.87
ROU,Romania,2010,6.959
ROU,Romania,2009,6.859
ROU,Romania,2008,5.787
ROU,Romania,2007,6.413
ROU,Romania,2006,7.27
ROU,Romania,2005,7.174
ROU,Romania,2004,7.719
ROU,Romania,2003,6.95
ROU,Romania,2002,8.112
ROU,Romania,2001,6.561
ROU,Romania,2000,6.969
ROU,Romania,1999,6.239
ROU,Romania,1998,5.63
ROU,Romania,1997,5.515
ROU,Romania,1996,6.74
ROU,Romania,1995,8.01
ROU,Romania,1994,8.17
RUS,Russian Federation,2010,7.407
RUS,Russian Federation,2009,8.301
RUS,Russian Federation,2008,6.205
RUS,Russian Federation,2007,6.002
RUS,Russian Federation,2006,7.055
RUS,Russian Federation,2005,7.124
RUS,Russian Federation,2004,7.763
RUS,Russian Federation,2003,8.21
RUS,Russian Federation,2002,7.875
RUS,Russian Federation,2001,8.978
RUS,Russian Federation,2000,10.581
RUS,Russian Federation,1999,13.036
RUS,Russian Federation,1998,13.261
RUS,Russian Federation,1997,11.813
RUS,Russian Federation,1996,9.665
RUS,Russian Federation,1995,9.449
RUS,Russian Federation,1994,8.131
RWA,Rwanda,2010,11.637
RWA,Rwanda,2009,11.625
RWA,Rwanda,2008,11.517
RWA,Rwanda,2007,11.58
RWA,Rwanda,2006,11.586
RWA,Rwanda,2005,11.842
RWA,Rwanda,2004,11.699
RWA,Rwanda,2003,11.658
RWA,Rwanda,2002,11.432
RWA,Rwanda,2001,11.732
RWA,Rwanda,2000,11.699
RWA,Rwanda,1999,11.569
RWA,Rwanda,1998,11.255
RWA,Rwanda,1997,11.087
RWA,Rwanda,1996,11.507
RWA,Rwanda,1995,11.938
RWA,Rwanda,1994,12.236
WSM,Samoa,2010,5.621
WSM,Samoa,2009,5.646
WSM,Samoa,2008,5.538
WSM,Samoa,2007,5.425
WSM,Samoa,2006,5.321
WSM,Samoa,2005,5.212
WSM,Samoa,2004,5.162
WSM,Samoa,2003,5.038
WSM,Samoa,2002,4.975
WSM,Samoa,2001,4.96
WSM,Samoa,2000,4.733
WSM,Samoa,1999,4.489
WSM,Samoa,1998,4.127
WSM,Samoa,1997,3.78
WSM,Samoa,1996,3.515
WSM,Samoa,1995,3.244
WSM,Samoa,1994,2.999
STP,Sao Tome and Principe,2010,14.628
STP,Sao Tome and Principe,2009,15.136
STP,Sao Tome and Principe,2008,15.421
STP,Sao Tome and Principe,2007,16.021
STP,Sao Tome and Principe,2006,16.65
STP,Sao Tome and Principe,2005,16.47
STP,Sao Tome and Principe,2004,16.12
STP,Sao Tome and Principe,2003,16.36
STP,Sao Tome and Principe,2002,17.63
STP,Sao Tome and Principe,2001,15.73
STP,Sao Tome and Principe,2000,14.4
STP,Sao Tome and Principe,1999,14.352
STP,Sao Tome and Principe,1998,14.398
STP,Sao Tome and Principe,1997,14.414
STP,Sao Tome and Principe,1996,14.33
STP,Sao Tome and Principe,1995,14.342
STP,Sao Tome and Principe,1994,14.41
SAU,Saudi Arabia,2010,5.55
SAU,Saudi Arabia,2009,5.377
SAU,Saudi Arabia,2008,5.085
SAU,Saudi Arabia,2007,5.734
SAU,Saudi Arabia,2006,6.254
SAU,Saudi Arabia,2005,6.051
SAU,Saudi Arabia,2004,5.822
SAU,Saudi Arabia,2003,5.563
SAU,Saudi Arabia,2002,5.265
SAU,Saudi Arabia,2001,4.618
SAU,Saudi Arabia,2000,4.57
SAU,Saudi Arabia,1999,4.346
SAU,Saudi Arabia,1998,4.752
SAU,Saudi Arabia,1997,5.283
SAU,Saudi Arabia,1996,5.804
SAU,Saudi Arabia,1995,6.365
SAU,Saudi Arabia,1994,6.733
SEN,Senegal,2010,2.795
SEN,Senegal,2009,2.807
SEN,Senegal,2008,2.816
SEN,Senegal,2007,2.8
SEN,Senegal,2006,2.755
SEN,Senegal,2005,2.679
SEN,Senegal,2004,2.775
SEN,Senegal,2003,2.781
SEN,Senegal,2002,2.82
SEN,Senegal,2001,2.674
SEN,Senegal,2000,2.638
SEN,Senegal,1999,2.655
SEN,Senegal,1998,2.751
SEN,Senegal,1997,2.759
SEN,Senegal,1996,2.831
SEN,Senegal,1995,2.846
SEN,Senegal,1994,2.947
SRB,Serbia,2010,19.204
SRB,Serbia,2009,16.116
SRB,Serbia,2008,13.67
SRB,Serbia,2007,18.06
SRB,Serbia,2006,20.85
SRB,Serbia,2005,20.85
SRB,Serbia,2004,18.5
SRB,Serbia,2003,15.2
SRB,Serbia,2002,13.8
SRB,Serbia,2001,12.8
SRB,Serbia,2000,12.6
SRB,Serbia,1999,13.7
SRB,Serbia,1998,13.7
SRB,Serbia,1997,13.8
SRB,Serbia,1996,13.2
SRB,Serbia,1995,13.4
SRB,Serbia,1994,13.405
SLE,Sierra Leone,2010,4.34
SLE,Sierra Leone,2009,4.268
SLE,Sierra Leone,2008,4.132
SLE,Sierra Leone,2007,4.022
SLE,Sierra Leone,2006,3.89
SLE,Sierra Leone,2005,3.734
SLE,Sierra Leone,2004,3.42
SLE,Sierra Leone,2003,3.879
SLE,Sierra Leone,2002,3.909
SLE,Sierra Leone,2001,4.235
SLE,Sierra Leone,2000,4.137
SLE,Sierra Leone,1999,4.288
SLE,Sierra Leone,1998,4.242
SLE,Sierra Leone,1997,4.363
SLE,Sierra Leone,1996,4.313
SLE,Sierra Leone,1995,4.317
SLE,Sierra Leone,1994,4.457
SGP,Singapore,2010,4.12
SGP,Singapore,2009,5.86
SGP,Singapore,2008,3.96
SGP,Singapore,2007,3.9
SGP,Singapore,2006,4.48
SGP,Singapore,2005,5.59
SGP,Singapore,2004,5.84
SGP,Singapore,2003,5.93
SGP,Singapore,2002,5.65
SGP,Singapore,2001,3.76
SGP,Singapore,2000,3.7
SGP,Singapore,1999,4.85
SGP,Singapore,1998,3.41
SGP,Singapore,1997,2.5
SGP,Singapore,1996,3.57
SGP,Singapore,1995,3.3
SGP,Singapore,1994,3.03
SVK,Slovak Republic,2010,14.387
SVK,Slovak Republic,2009,12.023
SVK,Slovak Republic,2008,9.514
SVK,Slovak Republic,2007,11.16
SVK,Slovak Republic,2006,13.395
SVK,Slovak Republic,2005,16.276
SVK,Slovak Republic,2004,18.206
SVK,Slovak Republic,2003,17.549
SVK,Slovak Republic,2002,18.541
SVK,Slovak Republic,2001,19.148
SVK,Slovak Republic,2000,18.546
SVK,Slovak Republic,1999,16.099
SVK,Slovak Republic,1998,12.421
SVK,Slovak Republic,1997,11.894
SVK,Slovak Republic,1996,11.341
SVK,Slovak Republic,1995,13.109
SVK,Slovak Republic,1994,13.654
SVN,Slovenia,2010,7.236
SVN,Slovenia,2009,5.858
SVN,Slovenia,2008,4.371
SVN,Slovenia,2007,4.818
SVN,Slovenia,2006,5.95
SVN,Slovenia,2005,6.506
SVN,Slovenia,2004,6.012
SVN,Slovenia,2003,6.479
SVN,Slovenia,2002,5.922
SVN,Slovenia,2001,5.682
SVN,Slovenia,2000,6.918
SVN,Slovenia,1999,7.324
SVN,Slovenia,1998,7.39
SVN,Slovenia,1997,6.648
SVN,Slovenia,1996,6.879
SVN,Slovenia,1995,7.15
SVN,Slovenia,1994,8.24
SLB,Solomon Islands,2010,1.617
SLB,Solomon Islands,2009,2.02
SLB,Solomon Islands,2008,1.998
SLB,Solomon Islands,2007,1.978
SLB,Solomon Islands,2006,1.916
SLB,Solomon Islands,2005,1.879
SLB,Solomon Islands,2004,2.026
SLB,Solomon Islands,2003,2.286
SLB,Solomon Islands,2002,2.698
SLB,Solomon Islands,2001,2.642
SLB,Solomon Islands,2000,2.446
SLB,Solomon Islands,1999,2.194
SLB,Solomon Islands,1998,2.155
SLB,Solomon Islands,1997,2.009
SLB,Solomon Islands,1996,1.875
SLB,Solomon Islands,1995,1.841
SLB,Solomon Islands,1994,1.804
SOM,"Somalia, Fed. Rep.",2010,18.741
SOM,"Somalia, Fed. Rep.",2009,18.724
SOM,"Somalia, Fed. Rep.",2008,18.714
SOM,"Somalia, Fed. Rep.",2007,18.687
SOM,"Somalia, Fed. Rep.",2006,18.705
SOM,"Somalia, Fed. Rep.",2005,18.671
SOM,"Somalia, Fed. Rep.",2004,18.653
SOM,"Somalia, Fed. Rep.",2003,18.648
SOM,"Somalia, Fed. Rep.",2002,18.658
SOM,"Somalia, Fed. Rep.",2001,18.665
SOM,"Somalia, Fed. Rep.",2000,18.678
SOM,"Somalia, Fed. Rep.",1999,18.847
SOM,"Somalia, Fed. Rep.",1998,18.825
SOM,"Somalia, Fed. Rep.",1997,18.899
SOM,"Somalia, Fed. Rep.",1996,19.463
SOM,"Somalia, Fed. Rep.",1995,19.585
SOM,"Somalia, Fed. Rep.",1994,19.971
ZAF,South Africa,2010,24.683
ZAF,South Africa,2009,23.523
ZAF,South Africa,2008,22.407
ZAF,South Africa,2007,22.26
ZAF,South Africa,2006,22.304
ZAF,South Africa,2005,22.472
ZAF,South Africa,2004,22.567
ZAF,South Africa,2003,22.679
ZAF,South Africa,2002,22.579
ZAF,South Africa,2001,22.652
ZAF,South Africa,2000,22.788
ZAF,South Africa,1999,22.884
ZAF,South Africa,1998,22.739
ZAF,South Africa,1997,22.549
ZAF,South Africa,1996,22.5
ZAF,South Africa,1995,22.705
ZAF,South Africa,1994,23.067
SSD,South Sudan,2010,12.473
SSD,South Sudan,2009,12.438
SSD,South Sudan,2008,12.298
SSD,South Sudan,2007,12.266
SSD,South Sudan,2006,12.268
SSD,South Sudan,2005,12.266
SSD,South Sudan,2004,12.256
SSD,South Sudan,2003,12.234
SSD,South Sudan,2002,12.235
SSD,South Sudan,2001,12.278
SSD,South Sudan,2000,12.309
SSD,South Sudan,1999,12.138
SSD,South Sudan,1998,12.095
SSD,South Sudan,1997,12.068
SSD,South Sudan,1996,12.314
SSD,South Sudan,1995,12.334
SSD,South Sudan,1994,12.326
ESP,Spain,2010,19.86
ESP,Spain,2009,17.857
ESP,Spain,2008,11.254
ESP,Spain,2007,8.232
ESP,Spain,2006,8.452
ESP,Spain,2005,9.146
ESP,Spain,2004,11.09
ESP,Spain,2003,11.283
ESP,Spain,2002,11.146
ESP,Spain,2001,10.348
ESP,Spain,2000,13.785
ESP,Spain,1999,15.475
ESP,Spain,1998,18.673
ESP,Spain,1997,20.698
ESP,Spain,1996,22.142
ESP,Spain,1995,22.675
ESP,Spain,1994,24.209
LKA,Sri Lanka,2010,4.784
LKA,Sri Lanka,2009,5.85
LKA,Sri Lanka,2008,5.22
LKA,Sri Lanka,2007,5.97
LKA,Sri Lanka,2006,6.5
LKA,Sri Lanka,2005,7.67
LKA,Sri Lanka,2004,8.38
LKA,Sri Lanka,2003,8.22
LKA,Sri Lanka,2002,8.76
LKA,Sri Lanka,2001,7.9
LKA,Sri Lanka,2000,7.74
LKA,Sri Lanka,1999,8.88
LKA,Sri Lanka,1998,9.17
LKA,Sri Lanka,1997,10.6
LKA,Sri Lanka,1996,11.35
LKA,Sri Lanka,1995,12.27
LKA,Sri Lanka,1994,13.03
LCA,St. Lucia,2010,17.118
LCA,St. Lucia,2009,15.37
LCA,St. Lucia,2008,12.72
LCA,St. Lucia,2007,14
LCA,St. Lucia,2006,16
LCA,St. Lucia,2005,18.7
LCA,St. Lucia,2004,20.97
LCA,St. Lucia,2003,22.18
LCA,St. Lucia,2002,20.39
LCA,St. Lucia,2001,18.538
LCA,St. Lucia,2000,16.49
LCA,St. Lucia,1999,18.09
LCA,St. Lucia,1998,21.6
LCA,St. Lucia,1997,20.47
LCA,St. Lucia,1996,16.33
LCA,St. Lucia,1995,15.83
LCA,St. Lucia,1994,17
VCT,St. Vincent and the Grenadines,2010,19.924
VCT,St. Vincent and the Grenadines,2009,19.365
VCT,St. Vincent and the Grenadines,2008,18.79
VCT,St. Vincent and the Grenadines,2007,18.934
VCT,St. Vincent and the Grenadines,2006,19.162
VCT,St. Vincent and the Grenadines,2005,19.461
VCT,St. Vincent and the Grenadines,2004,19.545
VCT,St. Vincent and the Grenadines,2003,19.985
VCT,St. Vincent and the Grenadines,2002,20.623
VCT,St. Vincent and the Grenadines,2001,21.1
VCT,St. Vincent and the Grenadines,2000,20.8
VCT,St. Vincent and the Grenadines,1999,20.542
VCT,St. Vincent and the Grenadines,1998,20.521
VCT,St. Vincent and the Grenadines,1997,20.133
VCT,St. Vincent and the Grenadines,1996,20.343
VCT,St. Vincent and the Grenadines,1995,20.005
VCT,St. Vincent and the Grenadines,1994,19.974
SDN,Sudan,2010,15.168
SDN,Sudan,2009,13
SDN,Sudan,2008,15.566
SDN,Sudan,2007,15.534
SDN,Sudan,2006,15.542
SDN,Sudan,2005,15.545
SDN,Sudan,2004,15.538
SDN,Sudan,2003,15.515
SDN,Sudan,2002,15.514
SDN,Sudan,2001,15.56
SDN,Sudan,2000,15.595
SDN,Sudan,1999,15.399
SDN,Sudan,1998,15.352
SDN,Sudan,1997,15.324
SDN,Sudan,1996,15.605
SDN,Sudan,1995,15.627
SDN,Sudan,1994,15.617
SUR,Suriname,2010,7.15
SUR,Suriname,2009,8.72
SUR,Suriname,2008,8.854
SUR,Suriname,2007,9.017
SUR,Suriname,2006,9.142
SUR,Suriname,2005,9.302
SUR,Suriname,2004,9.49
SUR,Suriname,2003,10.336
SUR,Suriname,2002,11.187
SUR,Suriname,2001,12.047
SUR,Suriname,2000,12.873
SUR,Suriname,1999,13.6
SUR,Suriname,1998,10.63
SUR,Suriname,1997,10.56
SUR,Suriname,1996,10.88
SUR,Suriname,1995,8.39
SUR,Suriname,1994,12.7
SWE,Sweden,2010,8.61
SWE,Sweden,2009,8.351
SWE,Sweden,2008,6.235
SWE,Sweden,2007,6.161
SWE,Sweden,2006,7.066
SWE,Sweden,2005,7.81
SWE,Sweden,2004,6.693
SWE,Sweden,2003,5.555
SWE,Sweden,2002,4.965
SWE,Sweden,2001,4.73
SWE,Sweden,2000,5.466
SWE,Sweden,1999,7.607
SWE,Sweden,1998,8.941
SWE,Sweden,1997,10.359
SWE,Sweden,1996,9.547
SWE,Sweden,1995,8.897
SWE,Sweden,1994,9.58
CHE,Switzerland,2010,4.808
CHE,Switzerland,2009,4.109
CHE,Switzerland,2008,3.35
CHE,Switzerland,2007,3.641
CHE,Switzerland,2006,3.995
CHE,Switzerland,2005,4.437
CHE,Switzerland,2004,4.316
CHE,Switzerland,2003,4.117
CHE,Switzerland,2002,2.924
CHE,Switzerland,2001,2.49
CHE,Switzerland,2000,2.658
CHE,Switzerland,1999,3.053
CHE,Switzerland,1998,3.568
CHE,Switzerland,1997,4.127
CHE,Switzerland,1996,3.684
CHE,Switzerland,1995,3.094
CHE,Switzerland,1994,3.58
SYR,Syrian Arab Republic,2010,8.61
SYR,Syrian Arab Republic,2009,8.14
SYR,Syrian Arab Republic,2008,10.94
SYR,Syrian Arab Republic,2007,8.42
SYR,Syrian Arab Republic,2006,8.17
SYR,Syrian Arab Republic,2005,8.81
SYR,Syrian Arab Republic,2004,9.513
SYR,Syrian Arab Republic,2003,10.28
SYR,Syrian Arab Republic,2002,10.94
SYR,Syrian Arab Republic,2001,11.63
SYR,Syrian Arab Republic,2000,9.587
SYR,Syrian Arab Republic,1999,7.6
SYR,Syrian Arab Republic,1998,7.376
SYR,Syrian Arab Republic,1997,7.31
SYR,Syrian Arab Republic,1996,7.221
SYR,Syrian Arab Republic,1995,7.2
SYR,Syrian Arab Republic,1994,7.5
TJK,Tajikistan,2010,7.037
TJK,Tajikistan,2009,7.028
TJK,Tajikistan,2008,4.942
TJK,Tajikistan,2007,2.874
TJK,Tajikistan,2006,3.65
TJK,Tajikistan,2005,3.45
TJK,Tajikistan,2004,3.45
TJK,Tajikistan,2003,3.85
TJK,Tajikistan,2002,3.95
